"","gene","logFC","p"
"1704","Rv0891c",-0.896053020697982,0.000489304604116741
"546","Rv0892",-1.42983200070807,2.34842805949323e-06
"1589","Rv0893c",-0.915824736666638,0.000333027990041833
"2632","Rv0894",-0.937183166421096,0.0220283044357584
"1378","Rv0895",-1.17800104188876,0.000125545169424861
"559","Rv0896",0.985713576360221,2.47409787269869e-06
"743","Rv0897c",-0.795195224621618,7.30068605756389e-06
"2575","Rv0900",-0.664564628340069,0.0181009060195531
"1808","Rv0903c",0.479637742562015,0.000815759673968119
"2353","Rv0904c",-0.513673959347229,0.0072026770027115
"2460","Rv0905",0.266167312980433,0.0116199521697956
"2804","Rv0906",0.165581140661614,0.0489240562873392
"1149","Rv0907",-0.674588609707365,4.38054874175998e-05
"356","Rv0908",-0.975307558623063,6.35614522961183e-07
"2638","Rv0910",0.257033344633693,0.0227004178071539
"161","Rv0913c",1.51470322545042,8.30953457731493e-08
"156","Rv0914c",1.2548331512536,7.94381109731914e-08
"1636","Rv0915c",0.606233228573005,0.000369271298239477
"2207","Rv0917",-0.345202568428093,0.0040961348115372
"1292","Rv0918",1.02325089365729,8.85447085035592e-05
"1510","Rv0919",1.42752037509389,0.000220519007081339
"2334","Rv0920c",-0.364033369301494,0.00669817587056976
"2070","Rv0921",-0.456334775065355,0.00251037009132615
"1843","Rv0922",0.349635208490071,0.000914328399991106
"1651","Rv0923c",-1.10683264798398,0.000394072765897862
"2406","Rv0924c",-0.419151544940012,0.00951985038074571
"2684","Rv0925c",0.212572732767612,0.0277538838791486
"1393","Rv0926c",0.597423175095842,0.000132922117591607
"1795","Rv0928",-0.440383565943831,0.000765067613680661
"2409","Rv0929",-0.498053127600246,0.00953482624089393
"1853","Rv0930",-0.538848047121373,0.000949054073069712
"1600","Rv0931c",-0.364442471598529,0.000339711259570209
"2757","Rv0932c",0.189433615541823,0.0377425111514277
"1212","Rv0933",-0.556804246156405,5.92948741674897e-05
"2806","Rv0935",-0.178074460723323,0.0490328842742184
"995","Rv0936",-0.631190212358711,2.2039841655776e-05
"2786","Rv0937c",0.181733421557331,0.0455246689328023
"2548","Rv0938",0.204759150665089,0.0158124450271728
"707","Rv0939",0.666475980309409,5.36545780035373e-06
"258","Rv0940c",1.46054691683681,3.25696721334776e-07
"757","Rv0941c",0.780720885250423,7.68025190821245e-06
"2055","Rv0942",1.80348662076295,0.00236238215610777
"1845","Rv0944",-1.17223688864339,0.000920387019046099
"611","Rv0945",-1.03640254903486,3.27128125562685e-06
"677","Rv0946c",0.9656531871335,4.7931268707954e-06
"1573","Rv0947c",-0.997264950353142,0.00030857925001119
"1226","Rv0948c",-0.912923295589027,6.25117125080074e-05
"2045","Rv0949",-0.344556531490732,0.00228056678897621
"580","Rv0950c",-1.12267066685252,2.6501982105119e-06
"312","Rv0951",-0.906289695256367,4.90279621317287e-07
"289","Rv0952",-1.31630115465694,3.8320053524662e-07
"767","Rv0953c",1.16222063951087,7.96195235720732e-06
"2595","Rv0954",-0.189249271307368,0.0191803681603755
"2699","Rv0955",-0.18892744762603,0.0300048013355255
"1453","Rv0956",-0.84582540525633,0.000169377188380209
"2226","Rv0957",-0.296999321430999,0.00427342120549906
"1942","Rv0961",0.442000378683053,0.00135245055422474
"2615","Rv0963c",-1.147787321396,0.0201731288243391
"2803","Rv0965c",-0.320108332883073,0.0489240562873392
"1682","Rv0966c",-0.668827115190981,0.000455543777218934
"29","Rv0967",3.05565912190699,1.95870842495777e-09
"104","Rv0968",2.13746500190458,2.179280464368e-08
"100","Rv0969",2.17275747516071,1.71121738846622e-08
"2052","Rv0970",0.499884761187584,0.00235572807898662
"1353","Rv0971c",0.898766973075696,0.00011384426390635
"648","Rv0972c",1.46131884290136,4.14747580637333e-06
"870","Rv0973c",1.07477131306807,1.35579048836056e-05
"798","Rv0974c",1.40978950786533,9.36707051719901e-06
"1536","Rv0975c",0.955864834584587,0.000255407844624788
"2742","Rv0976c",-0.261312028400099,0.0341646031115062
"2519","Rv0977",0.322579004566631,0.0143674288655333
"1365","Rv0981",0.533881500754435,0.000121678187262746
"2155","Rv0982",0.228505155869607,0.00337368115599859
"2499","Rv0983",-0.218922885166979,0.0134294376296257
"2376","Rv0984",0.270102031481715,0.00824579962777571
"1558","Rv0986",0.955129542558225,0.000287567683752129
"1608","Rv0987",0.521401076263799,0.000351022586862524
"1527","Rv0988",0.706856186664209,0.000239176194846872
"812","Rv0989c",-1.46375214428502,1.02187962885779e-05
"1092","Rv0991c",0.955716060078597,3.40218432464518e-05
"1281","Rv0994",0.445193855316026,7.98158654032687e-05
"1517","Rv0997",-0.485206052446623,0.000224902345875773
"2636","Rv0998",-0.205706748607117,0.0225673927589757
"1100","Rv0999",-0.644470970825098,3.53017718426412e-05
"1560","Rv1000c",-0.576599403889636,0.000288829258512696
"1124","Rv1002c",-0.835518526114877,4.00684995808142e-05
"1778","Rv1004c",0.388824827628594,0.000694942934982291
"2299","Rv1005c",0.27882162099976,0.00569141107342722
"1467","Rv1007c",-0.553831161293493,0.000177930904741631
"1033","Rv1009",-0.596521122454568,2.65274405137105e-05
"824","Rv1010",-0.858933870714395,1.08808519382741e-05
"1671","Rv1011",-0.484442672263131,0.000443146017162823
"2355","Rv1012",-1.6532072605901,0.00733277944904145
"2243","Rv1013",0.621509461448724,0.004531664163738
"2744","Rv1014c",-0.33212296406137,0.0343780771551622
"2093","Rv1015c",-0.424461906972832,0.00266917670078174
"1015","Rv1016c",-1.06181120705938,2.4067711575193e-05
"1873","Rv1017c",0.300613271323093,0.00101701455572659
"702","Rv1019",0.740864637305751,5.24429137723077e-06
"915","Rv1020",-0.786050803348006,1.64298195980911e-05
"2105","Rv1021",-0.425378671314507,0.00275160045847414
"1286","Rv1022",-0.71548931248912,8.69898693210325e-05
"1317","Rv1023",-0.513842176590114,9.84898040958058e-05
"894","Rv1025",-1.33461239440096,1.51920805522134e-05
"440","Rv1026",-1.59734980976812,1.01652306425436e-06
"1931","Rv1027c",0.77186238116604,0.00130284912179314
"2417","Rv1028A",-1.06953337859204,0.00980697232864378
"1844","Rv1028c",0.503941476559793,0.000914328399991106
"1167","Rv1029",-1.49171071710011,4.85214558769675e-05
"1714","Rv1030",-0.766078058248293,0.000507435454021334
"1483","Rv1032c",1.83100419764546,0.000193326225222562
"1133","Rv1033c",0.973512053705827,4.13799154172609e-05
"2013","Rv1042c",0.698729947373895,0.00198445449823804
"766","Rv1043c",-1.3628266813827,7.89842527342884e-06
"2802","Rv1044",0.353646439701413,0.0488897196656687
"2271","Rv1048c",0.723203022535991,0.00490942648575435
"725","Rv1057",-1.00483578499662,6.34147409951495e-06
"1343","Rv1058",0.561147290210704,0.000110319526323196
"1214","Rv1060",-0.938675617721756,5.94670976405575e-05
"2179","Rv1062",-0.447361555911863,0.00352568523861224
"1311","Rv1063c",0.648292502061429,9.61629669805677e-05
"1946","Rv1064c",0.908795164314023,0.00138003515413733
"410","Rv1065",1.77206555311834,8.71416233436371e-07
"973","Rv1066",1.1341197333175,2.03328959835339e-05
"1053","Rv1067c",-1.52846888691015,2.91697580313725e-05
"1568","Rv1068c",-1.46960283368507,0.000306986991504873
"2009","Rv1069c",-0.33951784694946,0.00196297178594157
"1533","Rv1070c",-0.522760385450532,0.00025317449458389
"805","Rv1072",0.798213784203197,9.86775703436077e-06
"680","Rv1073",0.735424862053737,4.81211267066825e-06
"288","Rv1074c",1.05387662735879,3.8320053524662e-07
"492","Rv1075c",-1.57434183731425,1.50681043582169e-06
"1076","Rv1076",-0.767254007370077,3.13516663127919e-05
"693","Rv1080c",-0.73564831466906,5.05723016662993e-06
"1640","Rv1081c",-0.838233243628943,0.000377759569089958
"2570","Rv1083",0.429032927135653,0.017591521822302
"1697","Rv1084",-0.37780829772467,0.000481964119612791
"2208","Rv1085c",-0.314664253437183,0.0040961348115372
"292","Rv1087",1.35635525239967,4.00103086322687e-07
"1130","Rv1091",0.946727122981968,4.08196736110263e-05
"1660","Rv1093",-0.357650972469691,0.000419685588250724
"1004","Rv1094",0.574042317186276,2.30242979077155e-05
"761","Rv1095",-0.70250688491422,7.78564855172909e-06
"1369","Rv1096",-0.588483965818961,0.000122978221009686
"2509","Rv1097c",-0.243123791487439,0.0137710030602209
"2481","Rv1098c",-0.281342030164651,0.0124138332160537
"2653","Rv1099c",0.173033473752438,0.024427160692104
"2272","Rv1100",0.426283802462037,0.0049467616630116
"1228","Rv1101c",0.529789812342943,6.2735232234373e-05
"978","Rv1103c",0.993552220383972,2.0968468025921e-05
"1962","Rv1106c",-0.404800067414961,0.00152401045653172
"2171","Rv1107c",-0.290722849642682,0.00349072912006688
"2787","Rv1108c",-0.205492645236655,0.045936431551581
"172","Rv1109c",1.39912712708031,1.21602047542206e-07
"503","Rv1110",1.97452622999438,1.61276534538613e-06
"643","Rv1111c",-0.776291345598515,4.09596807351929e-06
"1889","Rv1112",-0.897396625531113,0.00108998477455334
"2712","Rv1114",-0.388193583528386,0.031125338184053
"1471","Rv1115",-1.80612879244841,0.000181511087951098
"1424","Rv1116",-2.31587757489934,0.0001466695538299
"901","Rv1121",-0.622013964641389,1.54770455376696e-05
"1326","Rv1122",1.22567207071863,0.000100472851426279
"1463","Rv1125",-0.802552613407322,0.000174842696567942
"2398","Rv1126c",-0.307969055998944,0.00933736418327461
"2053","Rv1128c",-0.703133420315426,0.0023568322394118
"2054","Rv1129c",-0.489003819449942,0.0023568322394118
"2423","Rv1130",-0.19762724088705,0.0100890236157467
"2792","Rv1131",-0.186342847214648,0.0465272733179915
"828","Rv1132",-0.757544936000251,1.10090464028973e-05
"2166","Rv1133c",0.358805435682601,0.00346709317954083
"2222","Rv1135c",0.491501280163545,0.00424601334026817
"1143","Rv1140",-0.579101658852855,4.28780677060215e-05
"932","Rv1142c",0.67082616417888,1.72528777633006e-05
"1775","Rv1143",-0.458356751616415,0.000674834562836687
"2012","Rv1145",0.71893853188286,0.00198445449823804
"2709","Rv1147",0.479703204436022,0.0310215936053132
"2063","Rv1148c",0.641269878127479,0.00246508343420387
"867","Rv1151c",1.05485731963743,1.34399319306387e-05
"789","Rv1153c",1.29313715310378,8.98975459760938e-06
"1105","Rv1154c",0.814497233703642,3.60397472325165e-05
"435","Rv1155",0.869344571156952,1.01376152656174e-06
"1761","Rv1155a",0.417493126983539,0.000645772132327225
"1897","Rv1156",0.323753076955116,0.00114481844351955
"2683","Rv1157c",-0.305552130422662,0.0274011044314372
"2594","Rv1158c",-0.336102356303657,0.0190851471037776
"2427","Rv1159",0.25916691732284,0.0102424170247767
"584","Rv1159A",1.19469148656723,2.76179908221649e-06
"2224","Rv1160",-0.451043390207571,0.00425709990866265
"169","Rv1161",1.34012288745947,1.12954954163922e-07
"308","Rv1162",1.12279678770975,4.83544874003536e-07
"625","Rv1163",0.993068892980026,3.59454565984255e-06
"967","Rv1164",0.797559325112066,1.97257842758779e-05
"1141","Rv1165",-0.584345664412086,4.26370242395801e-05
"2550","Rv1166",-0.228677172898384,0.0158598356997363
"2333","Rv1167c",0.327337396143363,0.00667772384679752
"1668","Rv1168c",0.653247546297057,0.000439336556779905
"1386","Rv1169c",1.25179019897663,0.000129435213828793
"2672","Rv1170",0.225351245383616,0.0261288350878379
"1079","Rv1171",1.13216255025703,3.16365133952782e-05
"1055","Rv1172c",0.710370464716267,2.93972956139544e-05
"2087","Rv1173",0.336761987550084,0.00258836120296884
"274","Rv1174c",0.999810922045127,3.46975545693397e-07
"1095","Rv1175c",-0.603281545526307,3.48038426735508e-05
"2652","Rv1176c",-0.420863691714361,0.0243869973546335
"890","Rv1177",0.937925796905176,1.49638565190188e-05
"2397","Rv1178",-0.276630991459342,0.00932644133525256
"1820","Rv1179c",0.387596719633825,0.000854917787499355
"77","Rv1180",2.01432081899011,1.1888717075173e-08
"55","Rv1181",2.00007545374099,6.28578476131451e-09
"75","Rv1182",3.19249476665133,1.14198392165448e-08
"774","Rv1183",1.05332257660593,8.31349961377514e-06
"152","Rv1184c",1.49493064463351,6.96479055546621e-08
"298","Rv1185c",1.18908378130684,4.20167387573556e-07
"1502","Rv1187",0.688957347253755,0.000209203146694539
"1937","Rv1188",0.750004543955597,0.0013428172195756
"2800","Rv1189",0.358321537134423,0.0487391988805609
"2725","Rv1191",-0.235687407059364,0.0323609719963674
"1882","Rv1192",0.405060263864312,0.00104507251797438
"2203","Rv1195",0.327861359228223,0.00403590645931934
"2522","Rv1196",0.297253706706689,0.0145793707045425
"807","Rv1197",1.345726640162,1.01037230667305e-05
"624","Rv1198",1.26806104708508,3.47690587591933e-06
"567","Rv1200",-0.920887190172879,2.56883084846728e-06
"2306","Rv1201c",0.897105984412827,0.00577982071045617
"1395","Rv1205",0.54060333636779,0.000133732731505237
"818","Rv1206",0.672811444522841,1.05635033102531e-05
"771","Rv1207",-0.737327994358527,8.17946536977214e-06
"1029","Rv1208",-0.609582352830515,2.60295752146939e-05
"1409","Rv1210",-0.530908520877323,0.000139970045647629
"1196","Rv1211",0.652998840664157,5.39678411286585e-05
"646","Rv1213",0.908374128751603,4.12639246348918e-06
"335","Rv1215c",1.58087898934213,5.64913524383009e-07
"31","Rv1216c",3.75947359733129,2.10103145691353e-09
"39","Rv1217c",3.80315357279301,3.85086054551267e-09
"40","Rv1218c",4.46884556848311,3.85086054551267e-09
"23","Rv1219c",4.41085448322915,1.58487019768219e-09
"742","Rv1220c",-0.763700532813067,7.28410087464795e-06
"326","Rv1222",1.38978244680421,5.32217736648847e-07
"856","Rv1224",-0.80385511488011,1.29947908096173e-05
"2648","Rv1226c",0.245822975179277,0.0238971484157808
"2064","Rv1228",0.656579201584076,0.00246748395799894
"2160","Rv1230c",0.43633311699493,0.00343362882027759
"2479","Rv1231c",0.288267934466539,0.0123166206821237
"2468","Rv1232c",-0.227537837525039,0.011921374957846
"790","Rv1233c",-0.866041035246957,8.98975459760938e-06
"2450","Rv1235",-0.292476486760351,0.0110418281650744
"1836","Rv1238",0.495204569781237,0.000901288993906056
"1802","Rv1240",-0.342849467626352,0.000791185763937954
"1007","Rv1241",-1.11191403039463,2.34368527594014e-05
"1030","Rv1242",-1.64789020556575,2.62877869139117e-05
"355","Rv1243c",-2.35548480149931,6.34258224133766e-07
"1073","Rv1244",-0.96279769484652,3.03610982329315e-05
"586","Rv1245c",-0.845467688640078,2.7791256582542e-06
"1657","Rv1247c",0.748091494141118,0.000404218658863129
"891","Rv1249c",0.77819491706371,1.49638565190188e-05
"505","Rv1251c",-0.991498461222641,1.70111678161731e-06
"1755","Rv1252c",-0.588402299291831,0.000631045781820833
"2781","Rv1253",0.176300344974271,0.0445589212037732
"2146","Rv1254",-0.41729218586511,0.00326160572609535
"2002","Rv1255c",-1.01723179806043,0.00182783619100035
"1625","Rv1256c",-1.30512745410952,0.000360670762934903
"717","Rv1257c",-0.72237245450741,5.77212256018558e-06
"1508","Rv1258c",-0.815882190888099,0.000214485571693508
"1123","Rv1261c",0.837892363167334,3.94589100478362e-05
"2527","Rv1262c",0.330433562863382,0.0149664717488024
"1216","Rv1263",-0.781986760072225,5.96576448277187e-05
"293","Rv1264",-0.990085521286625,4.07982728946285e-07
"1199","Rv1266c",0.714749167503849,5.39889893988618e-05
"2103","Rv1267c",0.517935913264365,0.00274560160306822
"2651","Rv1268c",0.866196267658863,0.0243401085482139
"889","Rv1269c",1.34145816772316,1.4923669037665e-05
"379","Rv1270c",1.43921909389986,7.44251730792752e-07
"2267","Rv1272c",-0.278586262788011,0.00486023650555193
"2301","Rv1273c",-0.46625321753149,0.00570972204239472
"1367","Rv1275",0.508285357404596,0.000122604370295947
"1910","Rv1277",-0.480956138164708,0.00118945630439053
"2579","Rv1279",0.300133975096073,0.0183770757398736
"2681","Rv1280c",-0.186747511533542,0.0272204955827732
"2161","Rv1282c",-0.491559999830024,0.00343607993142404
"333","Rv1284",2.17716796541447,5.6430251898581e-07
"635","Rv1285",1.44910849666872,3.86042445535128e-06
"242","Rv1286",1.6567964759166,2.64362131855533e-07
"2541","Rv1287",-0.350125291557812,0.0154908532558333
"2121","Rv1288",-0.630523347116685,0.00295984371405075
"1868","Rv1290c",-0.547063379021163,0.00100585548810473
"564","Rv1292",-1.00637075357544,2.52162424408667e-06
"237","Rv1293",-1.07790210545581,2.63303235033195e-07
"732","Rv1294",-0.691233119164322,6.68942643548096e-06
"681","Rv1295",-0.710711712037766,4.82032510393554e-06
"423","Rv1296",-0.960722378703628,9.61566158000166e-07
"173","Rv1297",-1.42407242113557,1.21602047542206e-07
"785","Rv1299",-0.616266738402633,8.76308040031204e-06
"1891","Rv1300",-0.309336176078753,0.00109551102785339
"1011","Rv1301",-0.715481299407609,2.3659648725091e-05
"884","Rv1302",0.68851467242779,1.47178622296518e-05
"2115","Rv1303",-0.396772798120093,0.00285182008937065
"1094","Rv1304",-0.784301419431695,3.44495381797208e-05
"1136","Rv1306",-0.503314384510432,4.17750445837181e-05
"433","Rv1307",-1.00302945817469,1.01376152656174e-06
"1201","Rv1308",-0.477672218643308,5.64615685560623e-05
"1429","Rv1309",-0.511196948954719,0.000150830443414568
"2393","Rv1314c",0.408397404967737,0.00920616219605539
"860","Rv1315",-0.68694242671505,1.32496534038724e-05
"1037","Rv1316c",1.36056764630449,2.77193501250611e-05
"1613","Rv1317c",0.625163862095537,0.00035757713691823
"1428","Rv1322",0.844941565611045,0.000150329594900837
"1730","Rv1322A",0.39579605062686,0.000550965727446264
"2071","Rv1323",0.247601155034857,0.00251037009132615
"786","Rv1324",-0.576228376768842,8.9673421793907e-06
"1305","Rv1326c",-0.57688598145222,9.40871041972797e-05
"497","Rv1328",-0.772054441944449,1.55578557413219e-06
"1032","Rv1329c",-0.688930749400083,2.64981047241316e-05
"2517","Rv1331",0.378227520082733,0.0143634619801219
"2152","Rv1332",0.375697095299263,0.00332081072637984
"219","Rv1333",-1.23005282723735,2.07415547042652e-07
"806","Rv1334",-1.32486603852774,9.86775703436077e-06
"1456","Rv1335",-0.671119514047635,0.00016957091902881
"307","Rv1336",-1.03735410058462,4.77152010378248e-07
"1943","Rv1337",-0.348983145827268,0.00136093805329216
"1738","Rv1338",-0.636037016052987,0.00056881657087446
"1239","Rv1339",-0.516096420528798,6.58885733673478e-05
"1078","Rv1340",-0.53073547903602,3.15428743819349e-05
"1586","Rv1341",-0.577585921081586,0.000329638811463488
"1071","Rv1342c",1.03859051967573,3.02599951386773e-05
"2270","Rv1344",0.668796184346857,0.00490689824184592
"2170","Rv1348",-0.42406175073693,0.00348046065379876
"2543","Rv1349",-0.351309634471951,0.0155297814665869
"733","Rv1351",1.54070052094223,6.70940894937229e-06
"285","Rv1352",1.30813159837079,3.79585815284771e-07
"1804","Rv1355c",-0.636351535074041,0.000807854387488746
"2388","Rv1358",-0.724896195129556,0.00904984042328549
"904","Rv1360",-0.629623006217325,1.58057683659578e-05
"196","Rv1361c",-2.1409920419138,1.65083629702688e-07
"2248","Rv1362c",-0.402498763220224,0.00462759325210299
"2531","Rv1364c",-0.30713101756543,0.015034037942416
"491","Rv1365c",1.92018234714758,1.49397324387092e-06
"2438","Rv1366",-0.590689758746272,0.0106323211289219
"2446","Rv1367c",0.339069828481656,0.0107992522449093
"525","Rv1368",1.04110135383005,1.9963918616544e-06
"1108","Rv1374c",-2.59165684961856,3.65785227385944e-05
"521","Rv1375",-1.49535043978811,1.9697417845776e-06
"1922","Rv1376",-0.613605761281566,0.00126303015102946
"1809","Rv1377c",0.482741026084468,0.000820224249936336
"1981","Rv1378c",-0.351545843389094,0.00165660156964302
"1930","Rv1379",-0.409000331627908,0.00130226974207848
"1681","Rv1380",-0.953956049097433,0.000455543777218934
"1587","Rv1381",-0.6650470368284,0.000329638811463488
"2723","Rv1382",-0.495978846290467,0.0320983425918601
"1650","Rv1383",-1.06107090596557,0.000392137738469844
"1486","Rv1384",-0.654760590221163,0.000193513586704604
"183","Rv1386",-1.66370784189362,1.29713500827996e-07
"95","Rv1387",-2.02899047576292,1.66911153844167e-08
"2182","Rv1389",-0.277529496544529,0.00357364571346776
"1192","Rv1390",0.57334725739828,5.3826498780436e-05
"481","Rv1392",-0.788154513360258,1.42224385961269e-06
"70","Rv1393c",2.30184594661993,1.035960319086e-08
"61","Rv1394c",2.40815447174563,7.66336302036139e-09
"1954","Rv1396c",-0.381247029231055,0.00148442941242612
"544","Rv1397c",0.739835065656436,2.33286226771319e-06
"390","Rv1398c",1.67887444708346,7.73582006063139e-07
"1684","Rv1400c",-0.438494351514297,0.00045815209958061
"2809","Rv1401",0.213895642195246,0.0497311794795127
"1138","Rv1402",-0.533003934067884,4.19031616950734e-05
"490","Rv1403c",-2.71605000668536,1.49397324387092e-06
"2456","Rv1404",0.267248830338038,0.0115620715609188
"122","Rv1405c",-5.52396732154464,3.84703491241279e-08
"1859","Rv1406",-0.447023996486481,0.000976895161135793
"1294","Rv1407",-0.564071402119707,8.92489619670918e-05
"1944","Rv1410c",0.35046257446691,0.00136463340663706
"758","Rv1411c",0.617036669132265,7.68025190821245e-06
"2698","Rv1414",-0.731884223365806,0.0299643320397451
"920","Rv1415",0.663692800993978,1.67202354370082e-05
"797","Rv1417",-1.01962399936109,9.34329023531956e-06
"1268","Rv1419",0.498508735819362,7.41584206130268e-05
"2487","Rv1420",-0.253452558745365,0.0126883563461054
"2375","Rv1421",-0.258350090900476,0.00821863377423943
"2215","Rv1422",-0.331504598159891,0.0041777570941122
"2387","Rv1424c",0.306864143894446,0.00904780672133314
"234","Rv1425",1.35200005906802,2.49151356434113e-07
"2352","Rv1426c",-0.33453189707234,0.00718826540725411
"2091","Rv1427c",-0.330267190608828,0.00263325888151194
"1109","Rv1428c",-0.774823316277488,3.66665317615773e-05
"1915","Rv1429",1.06905153123795,0.0012121897642316
"2601","Rv1430",0.27775025590254,0.0193458209303996
"1621","Rv1431",0.580445989717043,0.000358626514542064
"2591","Rv1433",-0.2877353457661,0.0190484706264599
"1333","Rv1435c",-0.464605059805875,0.000106424562869834
"1213","Rv1436",1.00875672232766,5.94670976405575e-05
"1320","Rv1437",-0.523058819966804,9.85322732038543e-05
"985","Rv1438",-0.787970167788608,2.13532389629842e-05
"1470","Rv1439c",1.06499328842264,0.000181439742939317
"238","Rv1440",1.13314967613193,2.63303235033195e-07
"2435","Rv1441c",-0.327683695226812,0.0104737128284424
"233","Rv1442",1.08963351339576,2.49151356434113e-07
"2300","Rv1443c",0.340061610155889,0.00569141107342722
"1379","Rv1444c",0.919322007464612,0.000127181720673886
"1352","Rv1445c",-0.807983844672704,0.000113250269110761
"1908","Rv1446c",-0.647089937436367,0.00118426219332066
"1152","Rv1447c",0.798580252328759,4.5381896066603e-05
"534","Rv1448c",2.32375027546795,2.14747901000776e-06
"1484","Rv1451",-0.570924737136931,0.000193513586704604
"2553","Rv1453",0.553656690487683,0.0160683321690601
"961","Rv1454c",0.615491243161939,1.91758440113446e-05
"432","Rv1456c",-2.23941014238387,1.00979681381048e-06
"1648","Rv1457c",-0.63114975562865,0.000388036657557517
"1828","Rv1458c",-0.379640138212544,0.000870690620062049
"2753","Rv1459c",0.169298981601185,0.0367153424204808
"180","Rv1460",1.60596892639943,1.27321471416685e-07
"65","Rv1461",1.93838850286953,7.82181290521933e-09
"150","Rv1462",1.44583775130988,6.53434344329384e-08
"160","Rv1463",1.63161591887245,8.2872846167986e-08
"301","Rv1464",1.18557828297408,4.48523230313819e-07
"964","Rv1465",0.801226319481829,1.94689237259112e-05
"127","Rv1466",1.43075986296644,4.37944880300639e-08
"2807","Rv1467c",-0.277004542571996,0.0490684227212912
"1003","Rv1468c",0.684483591774015,2.26371477773859e-05
"1746","Rv1469",0.571459215097023,0.000604755701595035
"1475","Rv1470",1.5185711399299,0.000186601332404459
"2419","Rv1471",0.9553193386323,0.00992475926161654
"1678","Rv1472",-0.402383459987839,0.000452705717468595
"1883","Rv1473",-0.331714894530228,0.00105204039240823
"1148","Rv1475c",0.534731104875471,4.36429212842115e-05
"2492","Rv1476",0.290290773672226,0.0129190923794553
"495","Rv1477",-1.03833341026596,1.53133175147578e-06
"796","Rv1478",-1.10688852353749,9.32430977439468e-06
"1789","Rv1479",-0.397248514513709,0.00073349901623739
"248","Rv1480",-1.12133986179052,2.95911429901721e-07
"157","Rv1481",-1.38001740321669,7.95987851497262e-08
"923","Rv1483",-0.653967391484151,1.67413356598023e-05
"983","Rv1484",-0.581771323473361,2.12879867015364e-05
"656","Rv1485",-1.51400649679135,4.23589787002033e-06
"1153","Rv1486c",0.507323349105537,4.54248209449244e-05
"1043","Rv1487",0.883642903697329,2.79566102217075e-05
"191","Rv1488",1.2766763823422,1.54198982033352e-07
"647","Rv1489",0.886842962941582,4.14747580637333e-06
"1161","Rv1489A",0.963550825948409,4.65855578382293e-05
"1420","Rv1490",-0.951613910201495,0.000144768366373679
"2323","Rv1491c",-0.458693985422182,0.00621888282011537
"515","Rv1492",0.993089853091792,1.91232275267149e-06
"438","Rv1493",0.814772602016939,1.01406549796873e-06
"2485","Rv1494",-0.464915638999052,0.0124354815246511
"1818","Rv1495",-1.42360245116969,0.000849172842396192
"685","Rv1496",-1.01506664325252,4.89806911050146e-06
"254","Rv1497",-1.18813534809255,3.12457227417994e-07
"2783","Rv1500",0.245105095352922,0.0451327830504603
"2219","Rv1501",-0.45293645040872,0.00422559248490864
"1715","Rv1502",-0.465280867786332,0.000508041255963512
"1089","Rv1503c",-1.26407444938718,3.32126456356048e-05
"629","Rv1505c",-1.91771977983643,3.59507946612868e-06
"2193","Rv1506c",-0.690428450001445,0.00379192082963508
"2647","Rv1507A",-1.18065369589862,0.0236530531367412
"2726","Rv1507c",-0.306392118046938,0.032611872279148
"2491","Rv1508A",0.480698317834399,0.0128732027759522
"1139","Rv1508c",-0.611659547109468,4.25170181148726e-05
"2137","Rv1509",-0.396574423918243,0.00314726974018568
"1406","Rv1510",-0.668918746714682,0.000139155820628123
"2627","Rv1511",0.19560026088004,0.0215763535614369
"2083","Rv1512",-0.302847450114799,0.00256372861495316
"1433","Rv1518",-2.35640683859602,0.000153703493557139
"2533","Rv1519",-1.70881040691034,0.0151511122371139
"1655","Rv1520",0.764364908192272,0.000397491523246715
"2312","Rv1521",0.227348277340694,0.00583173693662635
"878","Rv1522c",-0.679122192046839,1.43772194857324e-05
"589","Rv1524",-1.2867225343961,2.83175756138759e-06
"1452","Rv1526c",-1.30049874972811,0.000168795052838423
"538","Rv1527c",-0.829393369934876,2.18928583154338e-06
"1067","Rv1530",1.16979513534441,3.00743933403395e-05
"2279","Rv1531",0.44073183484229,0.00516000259813335
"1872","Rv1532c",0.531703481374488,0.00101685873984999
"552","Rv1533",0.885324253212319,2.41961585790959e-06
"1223","Rv1534",0.781484571431116,6.11117501314161e-05
"2033","Rv1536",-0.260624834574532,0.00215256334315671
"1325","Rv1537",-0.897710635971532,0.000100472851426279
"2750","Rv1539",-0.247204001857194,0.0359344442697641
"2021","Rv1540",-0.297559022439819,0.00205940566643182
"1397","Rv1543",0.569527492838774,0.000134492188267206
"2239","Rv1546",0.324009229605688,0.00447485430930349
"1941","Rv1548c",-0.618069735453331,0.00135151482089077
"1358","Rv1550",0.957531980510791,0.00011665956771582
"598","Rv1552",4.39015230192392,3.05508439194204e-06
"620","Rv1553",2.67997596582171,3.35913853127092e-06
"1301","Rv1555",1.84859767996185,9.17691655861628e-05
"1816","Rv1558",0.441382186116602,0.000842368924027842
"2447","Rv1560",-0.556047650161719,0.0109513796281878
"1310","Rv1561",-1.14759558818255,9.60936778975989e-05
"721","Rv1563c",-0.835600402524009,6.10197443770346e-06
"1442","Rv1564c",-0.530808715310608,0.000159535923077764
"948","Rv1565c",-0.539591421654809,1.82321130631722e-05
"572","Rv1566c",-1.12037170792263,2.57879773562862e-06
"1656","Rv1567c",0.671881801868468,0.000402273801490767
