"","gene","MinExpr","MaxExpr","SD_logRPKM","Mean_logRPKM","Median_logRPKM","Q.25_logRPKM","Q.75_logRPKM","IQR_logRPKM","ShannonIndex","Kurtosis","Skewness","ZeroExpr_proportion","residual.SD_logRPKM","LOESS.fit","TP"
"PA0028","PA0028",0.536799376872016,8.43785215584426,1.37543541785232,4.60465426768408,4.75893675585172,3.7637525667067,5.47668087162237,1.71292830491567,6.19074905046697,3.39194064863479,-0.357878370571964,0,0.0769686825813725,1.29846673527094,1.36440824350711
"PA0029","PA0029",0,6.01991794639358,1.20161778393088,2.71343311114702,2.50041285690495,1.78424870708571,3.70408882394029,1.91984011685458,6.13827411529653,2.41893793949421,0.357424110066209,0.00779727095516569,-0.118708485359221,1.3203262692901,1.16873107556651
"PA0030","PA0030",0,5.87143384382814,0.848852173441287,2.96545217996966,2.90049951371292,2.46716149806166,3.43066309508962,0.963501597027963,6.19579918636942,4.33235028061499,0.167724944462122,0.00779727095516569,-0.472285693679331,1.32113786712062,0.815153867246404
"PA0031","PA0031",0.872700778400748,6.50163027244069,1.14262452316744,3.19591309665044,2.96875966276872,2.32976258321745,3.99855147300659,1.66878888978914,6.17780596443124,2.78606738072388,0.597890273709281,0,-0.177758388447531,1.32038291161497,1.1096811724782
"PA0032","PA0032",3.30932694433774,10.3408095754573,0.690188564365156,4.70870180593379,4.67537628674337,4.18056730561727,5.12380062983913,0.943233324221858,6.22993445456313,10.7026567696877,1.24663175463201,0,-0.603091791297562,1.29328035566272,0.684347769628173
"PA0032a","PA0032a",1.57774478085417,8.67558277307334,0.996544145661258,6.17883317887853,6.20562011592448,5.67623238800747,6.80657399026967,1.13034160226219,6.22653815320895,4.61782373197342,-0.573868087677395,0,-0.232795042782644,1.2293391884439,1.05464451814309
"PA0033","PA0033",0,7.79780684601156,1.33253454467017,4.20080486954428,4.22557035752924,3.13359103063428,5.24807297288993,2.11448194225565,6.1847101708531,2.61340880309185,-0.257595285460754,0.00584795321637427,0.0166950249441897,1.31583951972598,1.30413458586992
"PA0034","PA0034",0,8.46746836532123,1.31484620488192,3.94749175627366,3.85063789167959,3.04737454107909,4.60373129305682,1.55635675197774,6.18461118493496,4.08600021929502,0.669720527462245,0.00389863547758285,-0.00352473202850634,1.31837093691043,1.28391482889723
"PA0035","PA0035",2.40175759845929,11.1653597724982,1.26647601869985,6.07209172300101,5.90606002139472,5.40099811943969,6.51408480596011,1.11308668652042,6.21910374290649,4.07948186308462,0.733737680294849,0,0.0341625725820767,1.23231344611777,1.32160213350781
"PA0036","PA0036",2.96202215897602,11.2002443150425,1.16324775833707,6.39415955148244,6.11924995877255,5.56847738236525,7.1684506523809,1.59997327001565,6.22423003983685,3.754523813755,0.767667794765432,0,-0.0637963024498283,1.2270440607869,1.22364325847591
"PA0037","PA0037",1.54588821205492,8.52180971517311,0.867044580673974,4.68884287798728,4.72414198552331,4.17851441135783,5.17556501774471,0.997050606386879,6.22268351386356,4.25249544006529,-0.0609221326381337,0,-0.427238268637743,1.29428284931172,0.860201292287992
"PA0038","PA0038",4.69257305920346,14.3186058237938,1.95379529453106,9.1783380525912,9.1920703637909,7.60014266181553,10.4816433634818,2.88150070166624,6.21780759639542,2.55517785863519,0.346977793580996,0,0.562317214656687,1.39147807987437,1.84975677558242
"PA0039","PA0039",5.99107190056249,14.7403108832587,1.65869385907554,11.2133267214535,11.3545719849959,10.2048685035896,12.3865740250159,2.18170552142628,6.22889118573448,3.41414614785291,-0.562879443158905,0,0.0335890935651544,1.62510476551038,1.32102865449089
"PA0040","PA0040",0,8.8312877489941,1.70047702258163,4.63907740264158,4.86757424462919,3.48213232791266,5.74802862641306,2.2658962985004,6.16546903550297,2.88248196743089,-0.156086710232499,0.00389863547758285,0.403708734564116,1.29676828801751,1.69114829548985
"PA0041","PA0041",0,6.98932017403148,1.1434457870201,4.60521909004738,4.62316446199196,3.78567016715551,5.42103366494297,1.63536349778746,6.20700476413207,3.00423844622561,-0.212223593094046,0.00389863547758285,-0.154993208008692,1.29843899502879,1.13244635291704
"PA0041a","PA0041a",0,10.2448706428198,1.61194769158071,4.79112473012379,4.62704539892618,3.78613366646913,5.68041709635912,1.89428342988999,6.18440823926144,3.65665548317422,0.686813867767822,0.00194931773879142,0.322900160961222,1.28904753061949,1.61033972188696
"PA0042","PA0042",3.71313254609107,8.66440029003946,0.770975224044696,5.8931782485941,5.81712188127299,5.40410988919987,6.30078542286182,0.896675533661952,6.23182607397987,3.65336215367006,0.469530638928382,0,-0.466015889435802,1.2369911134805,0.821423671489933
"PA0043","PA0043",1.51047645777762,6.40814915636458,0.669026527486878,4.04344500481149,4.04106574172501,3.68747823530614,4.33561037480276,0.64813213949662,6.22659177339123,5.01037897496985,0.391021790259474,0,-0.649079869386217,1.3181063968731,0.638359691539517
"PA0044","PA0044",2.30928347820762,11.9090172862001,1.53132651526568,5.53442131879015,5.33127480839792,4.56757580367181,6.33423648445728,1.76666068078547,6.20366512541292,5.0016410644433,0.991482950463181,0,0.28059502898371,1.25073148628197,1.56803458990944
"PA0045","PA0045",0,10.264691470019,2.00187181771827,5.61992403241356,5.45149789155842,4.03729044210947,7.18903743251282,3.15174699040335,6.17376846078861,2.24653899628205,0.0894483696022202,0.00194931773879142,0.755342904964214,1.24652891275406,2.04278246588995
"PA0046","PA0046",0.824819017535978,9.95885420430752,1.85055983406751,5.77038674193848,5.66912428707265,4.31844529986955,7.02073371910109,2.70228841923153,6.18779014149,2.39932632969958,0.209365315871084,0,0.609898754506309,1.2406610795612,1.89733831543204
"PA0047","PA0047",1.5727980385398,9.38198997131116,1.73523952793178,5.40370142181904,5.17160318551523,4.17818473275927,6.72298734679717,2.5448026140379,6.18823663337531,2.25830733912395,0.265422352749429,0,0.478103816334687,1.25713571159709,1.76554337726042
"PA0048","PA0048",1.18252934287512,8.66409399334035,1.48804345962329,4.69503626314999,4.48831376765963,3.6662970278979,5.58868739116391,1.92239036326601,6.19042406668144,2.86039956488287,0.486675868624194,0,0.19407257774425,1.29397088187904,1.48151213866998
"PA0049","PA0049",0,9.70488441807649,1.91727807742249,4.01063648175896,4.16318395952056,2.78028926018607,5.23779367766288,2.45750441747681,6.11366984078175,2.80305950288419,0.133856473423008,0.00584795321637427,0.599006244381067,1.31827183304143,1.8864458053068
"PA0051","PA0051",0.541862168041611,9.08916225323121,1.56692440660844,3.50167329286677,3.08688223564637,2.21958584060678,4.62017295633689,2.40058711573012,6.14334784695315,3.1305165634595,0.738398584207541,0,0.24973752099864,1.3171868856098,1.53717708192437
