"","gene","MinExpr","MaxExpr","SD_logRPKM","Mean_logRPKM","Median_logRPKM","Q.25_logRPKM","Q.75_logRPKM","IQR_logRPKM","ShannonIndex","Kurtosis","Skewness","ZeroExpr_proportion","residual.SD_logRPKM","LOESS.fit","TP"
"BSU_00200","BSU_00200",6.51020325996263,11.8588534445292,0.991506604003498,8.77316110783683,8.89164716886259,8.01012806791262,9.37958111481353,1.36945304690091,5.84295196313547,2.67562091421809,0.126976335804128,0,-0.206417891739765,1.19792449574326,1.24015826669503
"BSU_00210","BSU_00210",5.65499984059403,9.24624816222688,0.871478908010689,7.62813213247615,7.76992420349693,7.0866477888619,8.32857600017571,1.24192821131381,5.84268584536724,2.25373558617287,-0.393960522978885,0,-0.369429765445812,1.2409086734565,1.07714639298898
"BSU_00220","BSU_00220",4.37562273747224,9.76744071735169,1.02245490676473,7.6759574661056,7.7337611140427,6.86401999098156,8.55448618661789,1.69046619563634,5.8402567790631,2.65770494310058,-0.361129422338968,0,-0.2167426491573,1.23919755592203,1.22983350927749
"BSU_00230","BSU_00230",1.01979217076608,7.41113160653437,1.26991087011013,5.28150058282512,5.49924448367189,4.39985821354018,6.26989719572251,1.87003898218233,5.8171073075729,3.46858229024254,-0.784373525697932,0,-0.187917684192535,1.45782855430267,1.25865847424226
"BSU_00240","BSU_00240",0,9.91527871335085,1.7395715794609,4.84800399724075,4.8596841643545,3.82885737205408,5.66902264738655,1.84016527533247,5.78257849714449,3.64339597936088,0.413256739784812,0.00288184438040346,0.234347631285829,1.50522394817507,1.68092378972062
"BSU_00250","BSU_00250",3.56574207680647,11.5060660400798,1.22495101320907,6.82930015067379,6.8012488914484,6.12681303217382,7.48846844896071,1.36165541678689,5.83347579550255,4.5774329611313,0.568544718852486,0,-0.0731788275637992,1.29812984077287,1.37339733087099
"BSU_00260","BSU_00260",3.83314282147544,10.7385133255253,0.978915996372854,7.02428552783363,7.01370708243862,6.42768254422324,7.57091972048766,1.14323717626442,5.83960335325938,4.17718520063088,0.206651773515282,0,-0.302217411423499,1.28113340779635,1.1443587470113
"BSU_00270","BSU_00270",4.90064946352656,9.68961121732741,0.701318788670916,6.95940766734998,6.96504675286094,6.52732917277896,7.41918628561776,0.891857112838798,5.84426420477593,3.92873521834587,0.20667079436175,0,-0.585613934295693,1.28693272296661,0.8609622241391
"BSU_00280","BSU_00280",3.86199500836113,9.37593686475372,0.772949989413434,6.99208087190924,7.0184468896363,6.51245714091771,7.44418565426485,0.931728513347142,5.84308261320048,4.37510973589604,-0.392571162226635,0,-0.511088195180254,1.28403818459369,0.935487963254539
"BSU_00290","BSU_00290",5.70838493049244,10.2959704418617,0.788202381568672,8.12020262394893,8.20675385438014,7.77582882670536,8.60169487878401,0.825866052078641,5.84451612128428,3.61238636066785,-0.54208848898077,0,-0.432090185278482,1.22029256684715,1.01448597315631
"BSU_00300","BSU_00300",5.85781879768562,10.2946546230973,0.851451513696289,7.99425813052382,7.96703251419135,7.52584181073487,8.38680920546257,0.860967394727695,5.84367611459978,3.30966499258959,0.209686789743078,0,-0.375631254149122,1.22708276784541,1.07094490428567
"BSU_00310","BSU_00310",6.15323066659588,9.8671280663279,0.657269286634821,7.97494368647307,8.10726402779179,7.59963470720555,8.36158897298404,0.761954265778488,5.84591039933227,3.39093834563089,-0.159334673186973,0,-0.570704616101326,1.22797390273615,0.875871542333468
"BSU_00320","BSU_00320",6.04437083744902,11.2723371791195,0.901246640533565,8.54790731430501,8.63106747158194,8.06220292502813,9.01056029906733,0.948357374039203,5.84373721361318,3.76869119413849,-0.0343194165571206,0,-0.300644633752642,1.20189127428621,1.14593152468215
"BSU_00330","BSU_00330",6.50851916432994,11.4654875725819,0.798060264810063,8.71533063184637,8.78772566583443,8.30050986296351,9.15694561782639,0.856435754862872,5.84513692740997,4.5429365743689,0.141794322333645,0,-0.400530128217486,1.19859039302755,1.04604603021731
"BSU_00340","BSU_00340",3.58850450271795,9.24541664097787,0.858159070346671,6.1822026209486,6.24514310270626,5.57688053958453,6.84357977199639,1.26669923241185,5.83945790271112,3.12852307229952,-0.346188738374566,0,-0.504093139939664,1.36225221028633,0.94248301849513
"BSU_00350","BSU_00350",2.53775374055741,8.83292236749115,0.843837898197245,6.1823593423684,6.2917666487069,5.64258698404307,6.74908226736577,1.1064952833227,5.83968764379832,3.88131605610937,-0.500451256257074,0,-0.518397464629472,1.36223536282672,0.928178693805321
"BSU_00360","BSU_00360",4.76812956425601,9.23870396612786,0.750123798689238,6.7385084368895,6.74469109512907,6.2682195664826,7.22751624183158,0.959296675348976,5.84313349804893,3.17554366658137,0.117501385218358,0,-0.555748478575023,1.30587227726426,0.89082767985977
"BSU_00370","BSU_00370",5.60230727329984,14.8515894231107,1.89561292679984,10.1165577070546,10.6574076246652,8.77530805183621,11.4106229169023,2.63531486506607,5.83096696328902,2.50506532691459,-0.510404389323247,0,0.657083042191606,1.23852988460823,2.1036592006264
